curso_academico,poblacion,des_provincia_centro_sec,nota_media,nota_minima,nota_maxima,percentil_25,percentil_50,percentil_75
2019-20,Poco densa,Huesca,10.832818181818181,6.688,12.692,9.843499999999999,11.2265,12.08725
2019-20,Poco densa,Castellón,11.292000000000002,11.236,11.348,11.236,11.292000000000002,11.348
2019-20,Poco densa,Alicante,10.322184210526316,6.13,13.422,8.30075,10.725999999999999,12.14775
2019-20,Poco densa,Ceuta,,,,,,
2019-20,Poco densa,Palencia,8.702450980392157,5.066,13.343,7.081,8.15,10.4295
2019-20,Poco densa,Badajoz,11.396289473684211,7.578,13.875,10.28025,11.493500000000001,12.949
2019-20,Poco densa,Asturias,9.3785,5.73,12.584,7.7845,9.589,10.9855
2019-20,Poco densa,Orense,9.04590909090909,6.23,12.878,7.6045,8.642,10.196000000000002
2019-20,Poco densa,Granada,10.639826086956521,5.936,12.75,9.943999999999999,10.888,11.853
2019-20,Poco densa,Lugo,10.408588235294118,6.786,12.68,9.452,10.698,11.912
2019-20,Poco densa,Bizkaia,10.25076923076923,5.84,12.606,9.646,10.71,11.86
2019-20,Poco densa,Almería,10.950394736842105,7.654,12.913,10.176,11.159,11.581
2019-20,Poco densa,Valencia,10.777636363636363,7.377,13.238,9.42325,10.6815,12.560500000000001
2019-20,Poco densa,Melilla,,,,,,
2019-20,Poco densa,Cuenca,9.674796296296295,6.304,12.982,8.71275,9.3125,10.98875
2019-20,Poco densa,La Coruña,9.263294117647058,5.446,12.264,7.96,8.643,11.97
2019-20,Poco densa,Navarra,9.214433333333334,5.311,13.484,7.794,9.501999999999999,10.68725
2019-20,Poco densa,Sevilla,11.274375,7.898,13.088,10.300249999999998,12.066500000000001,12.57475
2019-20,Poco densa,Barcelona,9.959714285714286,6.73,12.216,8.942,10.236,11.326
2019-20,Poco densa,Tarragona,8.4315,7.49,9.416,7.832,8.41,9.009500000000001
2019-20,Poco densa,Zamora,9.216322580645162,5.158,12.387,7.875,8.955,11.1055
2019-20,Poco densa,Lérida,7.71,6.82,8.6,7.265000000000001,7.71,8.155
2019-20,Poco densa,Teruel,10.9952,7.284,13.392,8.509,12.537,13.254
2019-20,Poco densa,Gerona,7.932,7.932,7.932,7.932,7.932,7.932
2019-20,Poco densa,Global,9.838820644425434,5.011,13.885,8.312999999999999,9.996,11.41
2019-20,Muy poco densa,Córdoba,,,,,,
2019-20,Muy poco densa,Madrid,9.706691666666666,5.276,13.625,8.358,9.6265,11.011
2019-20,Muy poco densa,Salamanca,,,,,,
2019-20,Muy poco densa,Zaragoza,9.701416666666667,5.523,12.347,6.7385,10.5395,11.827
2019-20,Muy poco densa,Burgos,9.579764705882353,5.447,13.051,8.202,9.747,11.037
2019-20,Muy poco densa,Toledo,10.271776978417266,6.243,13.6,8.862,10.32,11.671
2019-20,Muy poco densa,León,8.719533333333334,5.397,12.085,6.961,9.268,10.6095
2019-20,Muy poco densa,Cádiz,,,,,,
2019-20,Muy poco densa,Las Palmas,,,,,,
2019-20,Muy poco densa,Guadalajara,9.79950909090909,6.0,12.56,8.470500000000001,10.146,11.358
2019-20,Muy poco densa,Baleares,10.056000000000001,8.918,11.194,9.487,10.056000000000001,10.625
2019-20,Muy poco densa,Ciudad Real,9.5435,6.289,12.018,9.1015,9.524000000000001,10.349250000000001
2019-20,Muy poco densa,Pontevedra,9.18,8.06,10.44,8.55,9.04,9.739999999999998
2019-20,Muy poco densa,Álava,10.471857142857143,5.773,13.455,9.078,10.498,12.7105
2019-20,Muy poco densa,Segovia,9.114587301587303,5.434,12.279,7.4345,9.117,11.054
2019-20,Muy poco densa,Albacete,9.747333333333334,5.46,12.609,8.104,9.933,12.373000000000001
2019-20,Muy poco densa,Santa Cruz de Tenerife,11.299285714285714,10.099,12.669,10.6935,11.051,11.944500000000001
2019-20,Muy poco densa,Murcia,,,,,,
2019-20,Muy poco densa,Valladolid,8.575085106382978,5.0,13.562,6.829,8.142,10.256499999999999
2019-20,Muy poco densa,Cantabria,10.024357142857143,7.07,12.011,9.135,10.2635,11.212
2019-20,Muy poco densa,La Rioja,,,,,,
2019-20,Muy poco densa,Huelva,11.306,11.306,11.306,11.306,11.306,11.306
2019-20,Muy poco densa,Ávila,9.985979166666667,5.65,13.578,8.92,10.177,11.257
2019-20,Muy poco densa,Gipuzkoa,,,,,,
2019-20,Muy poco densa,Málaga,,,,,,
2019-20,Muy poco densa,Cáceres,10.890966666666666,7.47,13.576,9.4245,11.501000000000001,12.2365
2019-20,Muy poco densa,Soria,8.590033333333334,5.255,12.595,6.650499999999999,7.715,11.104750000000001
2019-20,Muy poco densa,Jaén,10.502285714285716,7.655,11.995,10.3875,10.509,11.291
2019-20,Muy poco densa,Huesca,10.748714285714286,9.063,12.147,10.2695,10.83,11.331
2019-20,Muy poco densa,Castellón,,,,,,
2019-20,Muy poco densa,Alicante,,,,,,
2019-20,Muy poco densa,Ceuta,,,,,,
2019-20,Muy poco densa,Palencia,8.22475,5.567,12.474,6.50375,7.2195,9.534500000000001
2019-20,Muy poco densa,Badajoz,10.591307692307693,6.136,13.442,9.275,11.068,12.066
2019-20,Muy poco densa,Asturias,9.4,9.4,9.4,9.4,9.4,9.4
2019-20,Muy poco densa,Orense,9.344999999999999,9.01,9.68,9.1775,9.344999999999999,9.5125
2019-20,Muy poco densa,Granada,9.632,9.632,9.632,9.632,9.632,9.632
2019-20,Muy poco densa,Lugo,6.37,6.37,6.37,6.37,6.37,6.37
2019-20,Muy poco densa,Bizkaia,9.355,6.082,11.16,8.977,10.089,10.467
2019-20,Muy poco densa,Almería,11.636,10.223,12.633,10.223,12.53,12.571
2019-20,Muy poco densa,Valencia,9.03525,5.699,10.658,8.26925,9.892,10.658
2019-20,Muy poco densa,Melilla,,,,,,
2019-20,Muy poco densa,Cuenca,10.617375,5.281,13.864,9.3005,10.896,11.98425
2019-20,Muy poco densa,La Coruña,10.78,10.78,10.78,10.78,10.78,10.78
2019-20,Muy poco densa,Navarra,9.596857142857143,6.54,11.492,8.923,9.542,10.879000000000001
2019-20,Muy poco densa,Sevilla,,,,,,
2019-20,Muy poco densa,Barcelona,,,,,,
2019-20,Muy poco densa,Tarragona,,,,,,
2019-20,Muy poco densa,Zamora,9.147777777777778,5.523,12.301,6.895,9.409,10.914
2019-20,Muy poco densa,Lérida,6.82,6.82,6.82,6.82,6.82,6.82
2019-20,Muy poco densa,Teruel,8.594666666666667,7.059,11.148,7.318,7.577,9.3625
2019-20,Muy poco densa,Gerona,7.844,7.844,7.844,7.844,7.844,7.844
2019-20,Muy poco densa,Global,9.782190721649483,5.0,13.864,8.40775,10.0015,11.36125
2020-21,Moderadamente densa,Córdoba,10.79225,5.86,13.225,9.93175,12.042,12.9025
2020-21,Moderadamente densa,Madrid,10.247088558352402,5.0,13.975,8.898249999999999,10.381499999999999,11.716000000000001
2020-21,Moderadamente densa,Salamanca,,,,,,
2020-21,Moderadamente densa,Zaragoza,,,,,,
2020-21,Moderadamente densa,Burgos,11.25240909090909,8.106,13.815,9.85525,11.664000000000001,12.294
2020-21,Moderadamente densa,Toledo,10.745074297188754,5.056,13.95,9.322000000000001,11.0505,12.2595
2020-21,Moderadamente densa,León,11.2545,6.286,13.874,10.5015,11.3235,12.59925
2020-21,Moderadamente densa,Cádiz,10.814047619047619,5.747,13.618,9.704,11.039,12.314
2020-21,Moderadamente densa,Las Palmas,10.987119999999999,5.006,13.874,9.809000000000001,10.865,12.192
2020-21,Moderadamente densa,Guadalajara,10.393530516431925,5.214,13.825,8.824,10.67,12.172
2020-21,Moderadamente densa,Baleares,10.402074074074074,5.652,13.694,8.96,10.386,12.292
2020-21,Moderadamente densa,Ciudad Real,11.069718446601943,5.469,13.678,9.5785,11.451,12.853
2020-21,Moderadamente densa,Pontevedra,10.941666666666666,5.4,13.86,9.9,11.754999999999999,12.4055
2020-21,Moderadamente densa,Álava,,,,,,
2020-21,Moderadamente densa,Segovia,9.645278169014084,5.02,13.891,7.749499999999999,9.4635,11.73025
2020-21,Moderadamente densa,Albacete,11.6472,8.798,13.692,10.985,12.417,12.6765
2020-21,Moderadamente densa,Santa Cruz de Tenerife,11.823418181818182,8.456,13.87,10.847999999999999,11.964,13.106
2020-21,Moderadamente densa,Murcia,11.258985714285714,6.94,13.842,9.848749999999999,11.482500000000002,13.215
2020-21,Moderadamente densa,Valladolid,,,,,,
2020-21,Moderadamente densa,Cantabria,11.355281249999999,7.505,13.275,10.989,11.5535,12.259
2020-21,Moderadamente densa,La Rioja,,,,,,
2020-21,Moderadamente densa,Huelva,12.135,12.135,12.135,12.135,12.135,12.135
2020-21,Moderadamente densa,Ávila,10.761421875,5.504,13.522,9.385,11.079,12.346
2020-21,Moderadamente densa,Gipuzkoa,9.796533333333334,5.344,13.036,8.568999999999999,10.8,11.596
2020-21,Moderadamente densa,Málaga,11.302745098039217,6.272,13.475,10.824,11.523,12.246500000000001
2020-21,Moderadamente densa,Cáceres,11.228642857142857,6.041,13.8,10.0685,11.831499999999998,12.7115
2020-21,Moderadamente densa,Soria,9.810025806451613,5.16,13.97,7.6585,9.902,11.9375
2020-21,Moderadamente densa,Jaén,10.716714285714286,5.5,13.262,9.892,11.134,11.915
2020-21,Moderadamente densa,Huesca,11.087517241379311,6.316,13.316,10.645,11.589,12.288
2020-21,Moderadamente densa,Castellón,10.17125,6.998,13.23,9.129,10.759,11.176
2020-21,Moderadamente densa,Alicante,11.130533333333334,6.79,13.829,10.16825,11.418,12.362
2020-21,Moderadamente densa,Ceuta,9.94925,8.301,11.258,9.174,10.119,10.89425
2020-21,Moderadamente densa,Palencia,9.47050303030303,5.002,13.76,7.633,9.2605,11.269
2020-21,Moderadamente densa,Badajoz,11.40945588235294,6.45,13.975,10.25625,11.370999999999999,13.17525
2020-21,Moderadamente densa,Asturias,12.3885,8.736,13.7,11.390500000000001,13.058,13.4695
2020-21,Moderadamente densa,Orense,,,,,,
2020-21,Moderadamente densa,Granada,9.492714285714285,7.92,12.727,8.015,8.172,10.8
2020-21,Moderadamente densa,Lugo,11.70568,7.96,13.66,10.922,12.416,13.114
2020-21,Moderadamente densa,Bizkaia,8.781375,5.692,11.822,6.2965,9.6735,10.229
2020-21,Moderadamente densa,Almería,12.224714285714285,8.487,13.73,11.854,12.359,13.527
2020-21,Moderadamente densa,Valencia,10.420212121212122,6.98,13.448,8.732,10.402,12.036
2020-21,Moderadamente densa,Melilla,10.644333333333334,6.427,13.755,8.475,11.556,12.5905
2020-21,Moderadamente densa,Cuenca,11.395386363636364,5.315,13.7,10.365,12.043,13.094999999999999
2020-21,Moderadamente densa,La Coruña,11.355692307692307,5.846,13.432,11.09,11.338,12.3735
2020-21,Moderadamente densa,Navarra,11.181705882352942,8.078,13.375,10.458,11.568,12.038
2020-21,Moderadamente densa,Sevilla,10.73568,5.226,13.081,9.17,11.5,12.273
2020-21,Moderadamente densa,Barcelona,9.95912,6.858,12.852,8.596,9.39,11.47
2020-21,Moderadamente densa,Tarragona,10.824,9.096,12.2,10.524000000000001,11.0,11.3
2020-21,Moderadamente densa,Zamora,10.932105263157895,5.92,13.949,9.501999999999999,11.182,12.517
2020-21,Moderadamente densa,Lérida,,,,,,
2020-21,Moderadamente densa,Teruel,10.311666666666667,9.601,11.301,9.80025,10.329,10.59675
2020-21,Moderadamente densa,Gerona,12.52,12.52,12.52,12.52,12.52,12.52
2020-21,Moderadamente densa,Global,10.362163045002102,5.0,13.975,8.907,10.554,11.989
2020-21,Muy densa,Córdoba,,,,,,
2020-21,Muy densa,Madrid,10.067735661299077,5.0,14.0,8.62425,10.217,11.6
2020-21,Muy densa,Salamanca,,,,,,
2020-21,Muy densa,Zaragoza,11.366625,7.54,13.615,10.294500000000001,11.452,13.117
2020-21,Muy densa,Burgos,,,,,,
2020-21,Muy densa,Toledo,,,,,,
2020-21,Muy densa,León,,,,,,
2020-21,Muy densa,Cádiz,,,,,,
2020-21,Muy densa,Las Palmas,,,,,,
2020-21,Muy densa,Guadalajara,,,,,,
2020-21,Muy densa,Baleares,,,,,,
2020-21,Muy densa,Ciudad Real,,,,,,
2020-21,Muy densa,Pontevedra,,,,,,
2020-21,Muy densa,Álava,,,,,,
2020-21,Muy densa,Segovia,,,,,,
2020-21,Muy densa,Albacete,,,,,,
2020-21,Muy densa,Santa Cruz de Tenerife,,,,,,
2020-21,Muy densa,Murcia,,,,,,
2020-21,Muy densa,Valladolid,,,,,,
2020-21,Muy densa,Cantabria,,,,,,
2020-21,Muy densa,La Rioja,,,,,,
2020-21,Muy densa,Huelva,,,,,,
2020-21,Muy densa,Ávila,,,,,,
2020-21,Muy densa,Gipuzkoa,,,,,,
2020-21,Muy densa,Málaga,11.392015151515153,6.309,13.79,10.33,11.901,12.821
2020-21,Muy densa,Cáceres,,,,,,
2020-21,Muy densa,Soria,,,,,,
2020-21,Muy densa,Jaén,,,,,,
2020-21,Muy densa,Huesca,,,,,,
2020-21,Muy densa,Castellón,,,,,,
2020-21,Muy densa,Alicante,,,,,,
2020-21,Muy densa,Ceuta,,,,,,
2020-21,Muy densa,Palencia,,,,,,
2020-21,Muy densa,Badajoz,,,,,,
2020-21,Muy densa,Asturias,,,,,,
2020-21,Muy densa,Orense,,,,,,
2020-21,Muy densa,Granada,,,,,,
2020-21,Muy densa,Lugo,,,,,,
2020-21,Muy densa,Bizkaia,,,,,,
2020-21,Muy densa,Almería,,,,,,
2020-21,Muy densa,Valencia,10.289386363636364,5.4,13.47,8.415,11.07,12.436
2020-21,Muy densa,Melilla,,,,,,
2020-21,Muy densa,Cuenca,,,,,,
2020-21,Muy densa,La Coruña,,,,,,
2020-21,Muy densa,Navarra,,,,,,
2020-21,Muy densa,Sevilla,10.94,5.0,13.405,9.91,11.659,12.544
2020-21,Muy densa,Barcelona,9.699848484848486,5.27,13.848,7.81,9.93,11.342
2020-21,Muy densa,Tarragona,,,,,,
2020-21,Muy densa,Zamora,,,,,,
2020-21,Muy densa,Lérida,,,,,,
2020-21,Muy densa,Teruel,,,,,,
2020-21,Muy densa,Gerona,,,,,,
2020-21,Muy densa,Global,10.08698497436804,5.0,14.0,8.64,10.25,11.63125
2020-21,Densa,Córdoba,10.696756756756756,6.295,13.511,9.12,11.388,12.39
2020-21,Densa,Madrid,10.098797592003635,5.128,13.975,8.75,10.15,11.5455
2020-21,Densa,Salamanca,11.24525925925926,6.506,13.78,10.162,11.629,12.591999999999999
2020-21,Densa,Zaragoza,,,,,,
2020-21,Densa,Burgos,11.714,8.266,13.755,11.09225,11.8345,12.852
2020-21,Densa,Toledo,,,,,,
2020-21,Densa,León,11.150774193548386,5.35,13.849,9.89375,11.672,12.97
2020-21,Densa,Cádiz,11.383133333333333,7.511,13.825,9.985,11.505,12.8
2020-21,Densa,Las Palmas,11.554991304347826,5.92,13.99,10.429,12.091,13.0305
2020-21,Densa,Guadalajara,,,,,,
2020-21,Densa,Baleares,10.44959633027523,5.392,13.48,9.5,10.884,11.75
2020-21,Densa,Ciudad Real,,,,,,
2020-21,Densa,Pontevedra,10.644076923076923,5.0,13.92,9.51,10.86,12.37
2020-21,Densa,Álava,11.377952380952381,6.64,13.784,10.76,11.816,12.884
2020-21,Densa,Segovia,,,,,,
2020-21,Densa,Albacete,11.243450980392158,5.426,13.814,11.0515,11.96,12.664
2020-21,Densa,Santa Cruz de Tenerife,11.734387931034483,6.083,13.93,10.769,12.212,12.94
2020-21,Densa,Murcia,11.312457142857141,7.27,13.85,10.156,11.545,12.929499999999999
2020-21,Densa,Valladolid,9.661547762191049,5.0,13.965,7.692,9.641,11.726
2020-21,Densa,Cantabria,11.164019607843137,5.77,13.955,9.77,11.895,12.8105
2020-21,Densa,La Rioja,11.4631125,6.388,13.752,10.54375,11.906,12.97825
2020-21,Densa,Huelva,11.5980625,9.042,13.691,10.36075,11.7915,12.92625
2020-21,Densa,Ávila,,,,,,
2020-21,Densa,Gipuzkoa,10.386651162790699,5.72,13.592,8.562000000000001,10.936,12.387
2020-21,Densa,Málaga,11.014470588235294,5.921,13.64,10.22325,11.5205,12.22975
2020-21,Densa,Cáceres,,,,,,
2020-21,Densa,Soria,,,,,,
2020-21,Densa,Jaén,11.5675,5.978,13.665,10.27375,12.464500000000001,13.088000000000001
2020-21,Densa,Huesca,,,,,,
2020-21,Densa,Castellón,9.556625,7.956,11.142,8.9255,9.724499999999999,10.079
2020-21,Densa,Alicante,10.520087719298246,6.01,13.586,9.296,10.35,12.106
2020-21,Densa,Ceuta,,,,,,
2020-21,Densa,Palencia,,,,,,
2020-21,Densa,Badajoz,11.019261904761905,6.727,13.5,10.068999999999999,11.190000000000001,12.408000000000001
2020-21,Densa,Asturias,11.386225,5.506,13.72,11.002,11.692,12.4955
2020-21,Densa,Orense,11.598190476190476,7.442,13.8,11.1,12.202,13.118
2020-21,Densa,Granada,11.20472972972973,6.324,13.715,10.0,11.84,12.924
2020-21,Densa,Lugo,,,,,,
2020-21,Densa,Bizkaia,9.92978947368421,6.37,12.966,7.958,10.074,11.739
2020-21,Densa,Almería,11.4528125,8.569,13.565,10.841000000000001,11.665500000000002,12.72
2020-21,Densa,Valencia,,,,,,
2020-21,Densa,Melilla,,,,,,
2020-21,Densa,Cuenca,,,,,,
2020-21,Densa,La Coruña,11.3095,7.058,13.61,10.3195,11.504,12.6775
2020-21,Densa,Navarra,10.667100000000001,5.741,13.7,9.04275,11.174,12.275
2020-21,Densa,Sevilla,6.4765,5.758,7.195,6.11725,6.4765,6.83575
2020-21,Densa,Barcelona,8.592500000000001,7.65,10.304,7.7145,8.208,9.086
2020-21,Densa,Tarragona,10.94475,8.464,13.398,9.896,10.304,12.741
2020-21,Densa,Zamora,,,,,,
2020-21,Densa,Lérida,9.996307692307692,5.112,13.58,8.42,9.722,12.224
2020-21,Densa,Teruel,,,,,,
2020-21,Densa,Gerona,8.246,8.246,8.246,8.246,8.246,8.246
2020-21,Densa,Global,10.213991556584501,5.0,13.99,8.702,10.344,11.862
2020-21,Poco densa,Córdoba,11.899588235294118,8.122,13.52,11.24575,12.1105,13.018
2020-21,Poco densa,Madrid,10.11822495023225,5.054,13.875,8.861,10.277,11.468
2020-21,Poco densa,Salamanca,11.597999999999999,11.354,11.842,11.475999999999999,11.597999999999999,11.72
2020-21,Poco densa,Zaragoza,10.572461538461539,8.014,12.343,9.938,10.677,11.116
2020-21,Poco densa,Burgos,11.2915,10.474,12.109,10.474,11.2915,12.109
2020-21,Poco densa,Toledo,10.837174825174824,5.515,13.85,9.66925,11.026499999999999,12.2035
2020-21,Poco densa,León,10.825588235294118,7.849,13.417,9.722,10.773,11.764
2020-21,Poco densa,Cádiz,11.059333333333333,6.526,13.073,10.564,10.9865,12.30475
2020-21,Poco densa,Las Palmas,11.221659340659341,5.019,13.95,10.509,11.712,12.5315
2020-21,Poco densa,Guadalajara,10.135757575757577,5.261,13.451,8.87275,10.181,11.402000000000001
2020-21,Poco densa,Baleares,9.685176470588235,6.488,11.836,8.378,9.976,10.814
2020-21,Poco densa,Ciudad Real,11.1164,5.264,13.9,10.04125,11.529,12.751750000000001
2020-21,Poco densa,Pontevedra,11.70904,8.128,13.71,10.93,12.02,12.72
2020-21,Poco densa,Álava,,,,,,
2020-21,Poco densa,Segovia,9.281214285714285,5.524,13.765,7.73175,8.499500000000001,11.056750000000001
2020-21,Poco densa,Albacete,10.698555555555556,8.433,12.739,8.785,10.59,12.228
2020-21,Poco densa,Santa Cruz de Tenerife,11.563923076923077,6.376,13.734,10.92075,11.8615,12.710999999999999
2020-21,Poco densa,Murcia,10.734333333333334,5.478,13.12,8.96,11.674,12.259
2020-21,Poco densa,Valladolid,9.378014134275618,5.08,13.788,7.401999999999999,9.336,11.0775
2020-21,Poco densa,Cantabria,11.405999999999999,6.175,13.863,10.71575,11.708,12.535499999999999
2020-21,Poco densa,La Rioja,10.66635,7.123,13.567,9.547,10.945,12.35
2020-21,Poco densa,Huelva,11.477529411764706,8.928,13.695,10.898,11.55,12.739
2020-21,Poco densa,Ávila,11.098051282051282,6.569,13.456,10.472000000000001,11.527,12.0855
2020-21,Poco densa,Gipuzkoa,10.554285714285713,6.928,13.332,9.725999999999999,10.4465,11.838000000000001
2020-21,Poco densa,Málaga,11.145,6.845,13.321,10.691749999999999,11.348500000000001,12.568
2020-21,Poco densa,Cáceres,11.559081967213116,7.659,13.875,10.498,12.354,12.957
2020-21,Poco densa,Soria,8.252666666666666,5.402,11.362,6.906499999999999,8.24,9.516
2020-21,Poco densa,Jaén,11.635076923076923,6.125,13.515,10.89825,12.0745,12.594
2020-21,Poco densa,Huesca,11.853190476190477,8.686,13.724,11.051,11.709,13.016
2020-21,Poco densa,Castellón,10.264333333333333,7.932,11.691,9.551,11.17,11.4305
2020-21,Poco densa,Alicante,10.895476190476192,5.442,13.606,10.03275,11.106,11.58
2020-21,Poco densa,Ceuta,,,,,,
2020-21,Poco densa,Palencia,9.196341463414635,5.311,13.495,7.843,9.346,10.776
2020-21,Poco densa,Badajoz,11.302,5.15,13.359,10.15675,12.030000000000001,12.96175
2020-21,Poco densa,Asturias,11.122,7.936,12.516,9.692,11.868,12.306
2020-21,Poco densa,Orense,11.3084,10.034,13.03,10.586,11.446,11.446
2020-21,Poco densa,Granada,11.972473684210527,8.168,13.64,11.1525,12.142,13.245000000000001
2020-21,Poco densa,Lugo,12.387444444444444,10.647,13.8,11.008,12.542,13.73
2020-21,Poco densa,Bizkaia,9.328666666666665,7.5,11.86,8.062999999999999,8.626,10.242999999999999
2020-21,Poco densa,Almería,11.946464285714285,7.9,13.725,11.3665,12.146,13.2665
2020-21,Poco densa,Valencia,10.739181818181818,6.16,13.28,9.362499999999999,10.922,12.497
2020-21,Poco densa,Melilla,,,,,,
2020-21,Poco densa,Cuenca,10.3904,5.026,13.3,9.022,10.674,12.01
2020-21,Poco densa,La Coruña,10.596866666666667,7.611,13.73,9.047,10.35,11.591999999999999
2020-21,Poco densa,Navarra,11.361,5.73,13.6,10.316,11.846,13.01
2020-21,Poco densa,Sevilla,12.102235294117648,8.752,13.65,11.523,12.475,13.038
2020-21,Poco densa,Barcelona,8.704285714285714,5.82,13.168,6.7509999999999994,8.438,10.001
2020-21,Poco densa,Tarragona,10.799199999999999,9.792,11.738,9.972,10.756,11.738
2020-21,Poco densa,Zamora,11.249375,8.152,13.37,9.755,11.3575,13.2845
2020-21,Poco densa,Lérida,10.129999999999999,7.1,12.19,9.3215,10.614999999999998,11.423499999999999
2020-21,Poco densa,Teruel,12.062999999999999,11.289,12.546,11.7255,12.2085,12.546
2020-21,Poco densa,Gerona,11.004000000000001,6.384,13.076,10.206,12.278,13.076
2020-21,Poco densa,Global,10.386108309990663,5.019,13.95,8.982,10.594,11.984
2020-21,Muy poco densa,Córdoba,,,,,,
2020-21,Muy poco densa,Madrid,10.07154700854701,5.95,13.675,9.0,10.131,11.424
2020-21,Muy poco densa,Salamanca,,,,,,
2020-21,Muy poco densa,Zaragoza,9.925833333333333,8.677,11.82,8.808499999999999,9.896,10.589
2020-21,Muy poco densa,Burgos,10.518,9.687,11.119,10.032,10.633,11.119
2020-21,Muy poco densa,Toledo,10.694092783505155,5.94,13.581,9.406,10.808,12.232
2020-21,Muy poco densa,León,12.789166666666667,11.749,13.43,12.159749999999999,13.1075,13.39975
2020-21,Muy poco densa,Cádiz,,,,,,
2020-21,Muy poco densa,Las Palmas,,,,,,
2020-21,Muy poco densa,Guadalajara,9.871583333333334,5.661,13.024,8.9315,10.0455,10.79475
2020-21,Muy poco densa,Baleares,10.181000000000001,9.366,10.996,9.7735,10.181000000000001,10.5885
2020-21,Muy poco densa,Ciudad Real,11.354133333333333,8.939,13.601,10.1895,11.264,12.79
2020-21,Muy poco densa,Pontevedra,12.648,12.648,12.648,12.648,12.648,12.648
2020-21,Muy poco densa,Álava,13.006666666666668,12.324,13.348,12.836,13.348,13.348
2020-21,Muy poco densa,Segovia,9.93037313432836,5.65,13.558,8.28,10.058,11.579
2020-21,Muy poco densa,Albacete,11.621333333333332,9.561,13.481,10.00975,11.636,13.36875
2020-21,Muy poco densa,Santa Cruz de Tenerife,11.855333333333334,8.759,13.644,10.961,13.163,13.403500000000001
2020-21,Muy poco densa,Murcia,,,,,,
2020-21,Muy poco densa,Valladolid,9.683951219512194,6.106,13.48,7.937,9.538,11.739
2020-21,Muy poco densa,Cantabria,9.9362,8.614,11.134,9.793,9.994,10.146
2020-21,Muy poco densa,La Rioja,,,,,,
2020-21,Muy poco densa,Huelva,9.834999999999999,7.345,12.325,8.59,9.834999999999999,11.08
2020-21,Muy poco densa,Ávila,10.69365,6.977,13.619,9.459999999999999,10.648499999999999,11.654
2020-21,Muy poco densa,Gipuzkoa,,,,,,
2020-21,Muy poco densa,Málaga,11.875333333333332,11.566,12.03,11.798,12.03,12.03
2020-21,Muy poco densa,Cáceres,10.7778,5.829,13.725,9.296,11.121,11.943
2020-21,Muy poco densa,Soria,9.5392,6.117,13.643,7.205,8.259,12.5
2020-21,Muy poco densa,Jaén,10.344333333333333,6.737,12.495,9.796,10.8595,11.47
2020-21,Muy poco densa,Huesca,10.781454545454546,5.66,12.912,10.704999999999998,11.159,11.846
2020-21,Muy poco densa,Castellón,,,,,,
2020-21,Muy poco densa,Alicante,11.85,11.85,11.85,11.85,11.85,11.85
2020-21,Muy poco densa,Ceuta,,,,,,
2020-21,Muy poco densa,Palencia,9.050117647058824,6.455,12.358,7.313,9.114,10.227
2020-21,Muy poco densa,Badajoz,11.463896551724137,7.484,13.843,9.775,12.091,12.798
2020-21,Muy poco densa,Asturias,12.183333333333332,11.492,12.718,11.918,12.126999999999999,12.6225
2020-21,Muy poco densa,Orense,8.708,8.708,8.708,8.708,8.708,8.708
2020-21,Muy poco densa,Granada,,,,,,
2020-21,Muy poco densa,Lugo,9.492,9.492,9.492,9.492,9.492,9.492
2020-21,Muy poco densa,Bizkaia,11.414666666666667,9.814,12.874,10.684999999999999,11.556,12.215
2020-21,Muy poco densa,Almería,,,,,,
2020-21,Muy poco densa,Valencia,11.170333333333332,9.183,12.164,10.6735,12.164,12.164
2020-21,Muy poco densa,Melilla,,,,,,
2020-21,Muy poco densa,Cuenca,10.522818181818183,8.358,13.489,9.779,10.326,10.779
2020-21,Muy poco densa,La Coruña,13.086,13.086,13.086,13.086,13.086,13.086
2020-21,Muy poco densa,Navarra,10.015846153846153,7.88,11.757,9.311,10.094,10.992
2020-21,Muy poco densa,Sevilla,,,,,,
2020-21,Muy poco densa,Barcelona,,,,,,
2020-21,Muy poco densa,Tarragona,,,,,,
2020-21,Muy poco densa,Zamora,11.363499999999998,10.136,12.591,10.749749999999999,11.363499999999998,11.97725
2020-21,Muy poco densa,Lérida,,,,,,
2020-21,Muy poco densa,Teruel,13.564,13.564,13.564,13.564,13.564,13.564
2020-21,Muy poco densa,Gerona,,,,,,
2020-21,Muy poco densa,Global,10.386890343698855,5.65,13.843,9.0785,10.433,11.922
2021-22,Moderadamente densa,Córdoba,11.569444444444445,5.92,13.225,10.18,12.795,12.965
2021-22,Moderadamente densa,Madrid,10.768549362713328,5.076,13.975,9.544,10.969,12.253
2021-22,Moderadamente densa,Salamanca,,,,,,
2021-22,Moderadamente densa,Zaragoza,,,,,,
2021-22,Moderadamente densa,Burgos,11.65242857142857,8.438,13.76,10.8225,11.828,12.745
2021-22,Moderadamente densa,Toledo,11.254273764258555,5.056,13.9,10.03175,11.57,12.695
2021-22,Moderadamente densa,León,11.437918918918918,5.24,13.874,10.687,12.22,12.821
2021-22,Moderadamente densa,Cádiz,11.563474358974359,5.351,13.975,10.3355,12.24,13.155
2021-22,Moderadamente densa,Las Palmas,11.815377551020408,6.941,13.874,10.55875,12.411,13.34075
2021-22,Moderadamente densa,Guadalajara,10.48314479638009,5.214,13.825,8.932,10.636,12.358
