lat_municipio_residencia,lon_municipio_residencia,cod_municipio_residencia,universidad,curso_academico,count,log_count,Total,municipio,poblacion
37.2229,-3.687416,18022,uam,2019-20,1,0.0,18706,Atarfe,Poco densa
37.2229,-3.687416,18022,ucm,2017-18,3,1.0986122886681098,18392,Atarfe,Poco densa
37.2229,-3.687416,18022,ucm,2018-19,2,0.6931471805599453,18554,Atarfe,Poco densa
37.2229,-3.687416,18022,ucm,2019-20,2,0.6931471805599453,18706,Atarfe,Poco densa
37.2229,-3.687416,18022,ucm,2020-21,2,0.6931471805599453,18960,Atarfe,Poco densa
37.2229,-3.687416,18022,ucm,2021-22,2,0.6931471805599453,19198,Atarfe,Poco densa
37.2229,-3.687416,18022,ucm,2022-23,1,0.0,19452,Atarfe,Poco densa
37.2229,-3.687416,18022,urjc,2017-18,1,0.0,18392,Atarfe,Poco densa
37.2229,-3.687416,18022,urjc,2018-19,2,0.6931471805599453,18554,Atarfe,Poco densa
37.2229,-3.687416,18022,urjc,2019-20,1,0.0,18706,Atarfe,Poco densa
37.2229,-3.687416,18022,urjc,2020-21,1,0.0,18960,Atarfe,Poco densa
37.2229,-3.687416,18022,urjc,2021-22,1,0.0,19198,Atarfe,Poco densa
37.2229,-3.687416,18022,urjc,2022-23,2,0.6931471805599453,19452,Atarfe,Poco densa
37.22301,-4.896754,41072,uva,2019-20,1,0.0,5194,Pedrera,Poco densa
37.22301,-4.896754,41072,uva,2020-21,1,0.0,5158,Pedrera,Poco densa
37.22301,-4.896754,41072,uva,2021-22,1,0.0,5147,Pedrera,Poco densa
37.22301,-4.896754,41072,uva,2022-23,1,0.0,5110,Pedrera,Poco densa
37.22441,-5.31227,41077,uc3m,2022-23,3,1.0986122886681098,10903,"Puebla de Cazalla, La",Poco densa
37.22441,-5.31227,41077,urjc,2017-18,1,0.0,11081,"Puebla de Cazalla, La",Poco densa
37.22441,-5.31227,41077,urjc,2018-19,1,0.0,11033,"Puebla de Cazalla, La",Poco densa
37.22441,-5.31227,41077,urjc,2019-20,1,0.0,10979,"Puebla de Cazalla, La",Poco densa
37.22441,-5.31227,41077,urjc,2020-21,1,0.0,10932,"Puebla de Cazalla, La",Poco densa
37.22441,-5.31227,41077,urjc,2021-22,1,0.0,10896,"Puebla de Cazalla, La",Poco densa
37.22441,-5.31227,41077,urjc,2022-23,1,0.0,10903,"Puebla de Cazalla, La",Poco densa
37.22719,-3.133893,18005,ucm,2017-18,2,0.6931471805599453,418,Albuñán,Muy poco densa
37.2282,-6.893426,21055,uam,2021-22,1,0.0,12001,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,uam,2022-23,1,0.0,12483,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,ucm,2017-18,3,1.0986122886681098,10885,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,ucm,2018-19,4,1.3862943611198906,11112,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,ucm,2019-20,3,1.0986122886681098,11289,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,ucm,2020-21,3,1.0986122886681098,11742,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,ucm,2021-22,4,1.3862943611198906,12001,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,ucm,2022-23,3,1.0986122886681098,12483,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,urjc,2017-18,1,0.0,10885,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,urjc,2018-19,2,0.6931471805599453,11112,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,urjc,2019-20,3,1.0986122886681098,11289,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,urjc,2020-21,3,1.0986122886681098,11742,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,urjc,2021-22,3,1.0986122886681098,12001,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,urjc,2022-23,3,1.0986122886681098,12483,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,uva,2018-19,2,0.6931471805599453,11112,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,uva,2019-20,3,1.0986122886681098,11289,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,uva,2020-21,4,1.3862943611198906,11742,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,uva,2021-22,4,1.3862943611198906,12001,Palos de la Frontera,Poco densa
37.2282,-6.893426,21055,uva,2022-23,3,1.0986122886681098,12483,Palos de la Frontera,Poco densa
37.23085,-3.657415,18003,uam,2018-19,2,0.6931471805599453,18746,Albolote,Poco densa
37.23085,-3.657415,18003,uam,2019-20,2,0.6931471805599453,18808,Albolote,Poco densa
37.23085,-3.657415,18003,uam,2020-21,2,0.6931471805599453,18962,Albolote,Poco densa
37.23085,-3.657415,18003,uam,2021-22,2,0.6931471805599453,19128,Albolote,Poco densa
37.23085,-3.657415,18003,uam,2022-23,1,0.0,19199,Albolote,Poco densa
37.23085,-3.657415,18003,uc3m,2017-18,5,1.6094379124341003,18660,Albolote,Poco densa
37.23085,-3.657415,18003,uc3m,2018-19,5,1.6094379124341003,18746,Albolote,Poco densa
37.23085,-3.657415,18003,uc3m,2019-20,8,2.0794415416798357,18808,Albolote,Poco densa
37.23085,-3.657415,18003,uc3m,2020-21,7,1.9459101490553132,18962,Albolote,Poco densa
37.23085,-3.657415,18003,uc3m,2021-22,4,1.3862943611198906,19128,Albolote,Poco densa
37.23085,-3.657415,18003,uc3m,2022-23,5,1.6094379124341003,19199,Albolote,Poco densa
37.23085,-3.657415,18003,ucm,2017-18,2,0.6931471805599453,18660,Albolote,Poco densa
37.23085,-3.657415,18003,ucm,2018-19,5,1.6094379124341003,18746,Albolote,Poco densa
37.23085,-3.657415,18003,ucm,2019-20,6,1.791759469228055,18808,Albolote,Poco densa
37.23085,-3.657415,18003,ucm,2020-21,5,1.6094379124341003,18962,Albolote,Poco densa
37.23085,-3.657415,18003,ucm,2021-22,8,2.0794415416798357,19128,Albolote,Poco densa
37.23085,-3.657415,18003,ucm,2022-23,6,1.791759469228055,19199,Albolote,Poco densa
37.23085,-3.657415,18003,urjc,2017-18,1,0.0,18660,Albolote,Poco densa
37.23085,-3.657415,18003,urjc,2018-19,3,1.0986122886681098,18746,Albolote,Poco densa
37.23085,-3.657415,18003,urjc,2019-20,3,1.0986122886681098,18808,Albolote,Poco densa
37.23085,-3.657415,18003,urjc,2020-21,4,1.3862943611198906,18962,Albolote,Poco densa
37.23085,-3.657415,18003,urjc,2021-22,1,0.0,19128,Albolote,Poco densa
37.23085,-3.657415,18003,urjc,2022-23,2,0.6931471805599453,19199,Albolote,Poco densa
37.23085,-3.657415,18003,uva,2017-18,2,0.6931471805599453,18660,Albolote,Poco densa
37.23085,-3.657415,18003,uva,2018-19,2,0.6931471805599453,18746,Albolote,Poco densa
37.23085,-3.657415,18003,uva,2019-20,2,0.6931471805599453,18808,Albolote,Poco densa
37.23085,-3.657415,18003,uva,2020-21,2,0.6931471805599453,18962,Albolote,Poco densa
37.23085,-3.657415,18003,uva,2021-22,2,0.6931471805599453,19128,Albolote,Poco densa
37.23085,-3.657415,18003,uva,2022-23,2,0.6931471805599453,19199,Albolote,Poco densa
37.23122,-3.629415,18153,uam,2018-19,1,0.0,11286,Peligros,Poco densa
37.23122,-3.629415,18153,uc3m,2021-22,1,0.0,11544,Peligros,Poco densa
37.23122,-3.629415,18153,uc3m,2022-23,1,0.0,11624,Peligros,Poco densa
37.23122,-3.629415,18153,ucm,2017-18,5,1.6094379124341003,11191,Peligros,Poco densa
37.23122,-3.629415,18153,ucm,2018-19,5,1.6094379124341003,11286,Peligros,Poco densa
37.23122,-3.629415,18153,ucm,2019-20,4,1.3862943611198906,11394,Peligros,Poco densa
37.23122,-3.629415,18153,ucm,2020-21,2,0.6931471805599453,11492,Peligros,Poco densa
37.23122,-3.629415,18153,ucm,2021-22,3,1.0986122886681098,11544,Peligros,Poco densa
37.23122,-3.629415,18153,ucm,2022-23,1,0.0,11624,Peligros,Poco densa
37.23122,-3.629415,18153,urjc,2018-19,1,0.0,11286,Peligros,Poco densa
37.23122,-3.629415,18153,urjc,2019-20,1,0.0,11394,Peligros,Poco densa
37.23122,-3.629415,18153,urjc,2020-21,1,0.0,11492,Peligros,Poco densa
37.23122,-3.629415,18153,urjc,2021-22,1,0.0,11544,Peligros,Poco densa
37.23122,-3.629415,18153,urjc,2022-23,1,0.0,11624,Peligros,Poco densa
37.23122,-3.629415,18153,uva,2019-20,1,0.0,11394,Peligros,Poco densa
37.23122,-3.629415,18153,uva,2020-21,1,0.0,11492,Peligros,Poco densa
37.23122,-3.629415,18153,uva,2021-22,1,0.0,11544,Peligros,Poco densa
37.23122,-3.629415,18153,uva,2022-23,1,0.0,11624,Peligros,Poco densa
37.23156,-6.91823,21036,ucm,2018-19,1,0.0,235,"Granada de Río-Tinto, La",Muy poco densa
37.23156,-6.91823,21036,ucm,2019-20,1,0.0,239,"Granada de Río-Tinto, La",Muy poco densa
37.23156,-6.91823,21036,ucm,2020-21,1,0.0,243,"Granada de Río-Tinto, La",Muy poco densa
37.23587,-4.489641,29047,urjc,2020-21,1,0.0,1370,Cuevas Bajas,Muy poco densa
37.23587,-4.489641,29047,urjc,2021-22,1,0.0,1355,Cuevas Bajas,Muy poco densa
37.23587,-4.489641,29047,urjc,2022-23,1,0.0,1353,Cuevas Bajas,Muy poco densa
37.23657,-3.570654,18011,uam,2020-21,1,0.0,5488,Alfacar,Poco densa
37.23657,-3.570654,18011,ucm,2021-22,1,0.0,5497,Alfacar,Poco densa
37.23657,-3.570654,18011,ucm,2022-23,1,0.0,5585,Alfacar,Poco densa
37.23697,-5.102748,41068,uc3m,2017-18,3,1.0986122886681098,17735,Osuna,Poco densa
37.23697,-5.102748,41068,uc3m,2018-19,3,1.0986122886681098,17622,Osuna,Poco densa
37.23697,-5.102748,41068,uc3m,2019-20,6,1.791759469228055,17560,Osuna,Poco densa
37.23697,-5.102748,41068,uc3m,2020-21,6,1.791759469228055,17621,Osuna,Poco densa
37.23697,-5.102748,41068,uc3m,2021-22,7,1.9459101490553132,17594,Osuna,Poco densa
37.23697,-5.102748,41068,uc3m,2022-23,4,1.3862943611198906,17442,Osuna,Poco densa
37.23697,-5.102748,41068,ucm,2017-18,1,0.0,17735,Osuna,Poco densa
37.23697,-5.102748,41068,ucm,2019-20,1,0.0,17560,Osuna,Poco densa
37.23697,-5.102748,41068,ucm,2020-21,1,0.0,17621,Osuna,Poco densa
37.23697,-5.102748,41068,ucm,2021-22,1,0.0,17594,Osuna,Poco densa
37.23697,-5.102748,41068,ucm,2022-23,1,0.0,17442,Osuna,Poco densa
37.23697,-5.102748,41068,urjc,2017-18,1,0.0,17735,Osuna,Poco densa
37.23697,-5.102748,41068,urjc,2018-19,1,0.0,17622,Osuna,Poco densa
37.23697,-5.102748,41068,urjc,2019-20,1,0.0,17560,Osuna,Poco densa
37.23697,-5.102748,41068,urjc,2020-21,1,0.0,17621,Osuna,Poco densa
37.23697,-5.102748,41068,urjc,2022-23,1,0.0,17442,Osuna,Poco densa
37.24516,-1.917543,4016,uam,2017-18,1,0.0,3124,Antas,Muy poco densa
37.24516,-1.917543,4016,ucm,2017-18,2,0.6931471805599453,3124,Antas,Muy poco densa
37.24516,-1.917543,4016,ucm,2018-19,2,0.6931471805599453,3169,Antas,Muy poco densa
37.24516,-1.917543,4016,ucm,2019-20,2,0.6931471805599453,3182,Antas,Muy poco densa
37.24516,-1.917543,4016,ucm,2020-21,2,0.6931471805599453,3315,Antas,Muy poco densa
37.2463,-6.306533,41097,urjc,2018-19,1,0.0,4478,Villamanrique de la Condesa,Muy poco densa
37.2463,-6.306533,41097,urjc,2019-20,1,0.0,4459,Villamanrique de la Condesa,Muy poco densa
37.2463,-6.306533,41097,urjc,2020-21,2,0.6931471805599453,4477,Villamanrique de la Condesa,Muy poco densa
37.2463,-6.306533,41097,urjc,2021-22,3,1.0986122886681098,4531,Villamanrique de la Condesa,Muy poco densa
37.2463,-6.306533,41097,urjc,2022-23,3,1.0986122886681098,4580,Villamanrique de la Condesa,Muy poco densa
37.24686,-1.868238,4100,uam,2017-18,7,1.9459101490553132,15528,Vera,Poco densa
37.24686,-1.868238,4100,uam,2018-19,9,2.1972245773362196,15837,Vera,Poco densa
37.24686,-1.868238,4100,uam,2019-20,10,2.302585092994046,16452,Vera,Poco densa
37.24686,-1.868238,4100,uam,2020-21,6,1.791759469228055,16996,Vera,Poco densa
37.24686,-1.868238,4100,uam,2021-22,5,1.6094379124341003,17700,Vera,Poco densa
37.24686,-1.868238,4100,uam,2022-23,2,0.6931471805599453,18224,Vera,Poco densa
37.24686,-1.868238,4100,uc3m,2021-22,3,1.0986122886681098,17700,Vera,Poco densa
37.24686,-1.868238,4100,uc3m,2022-23,1,0.0,18224,Vera,Poco densa
37.24686,-1.868238,4100,ucm,2017-18,9,2.1972245773362196,15528,Vera,Poco densa
37.24686,-1.868238,4100,ucm,2018-19,4,1.3862943611198906,15837,Vera,Poco densa
37.24686,-1.868238,4100,ucm,2019-20,7,1.9459101490553132,16452,Vera,Poco densa
37.24686,-1.868238,4100,ucm,2020-21,9,2.1972245773362196,16996,Vera,Poco densa
37.24686,-1.868238,4100,ucm,2021-22,12,2.4849066497880004,17700,Vera,Poco densa
37.24686,-1.868238,4100,ucm,2022-23,17,2.833213344056216,18224,Vera,Poco densa
37.24686,-1.868238,4100,urjc,2017-18,4,1.3862943611198906,15528,Vera,Poco densa
37.24686,-1.868238,4100,urjc,2018-19,4,1.3862943611198906,15837,Vera,Poco densa
37.24686,-1.868238,4100,urjc,2019-20,5,1.6094379124341003,16452,Vera,Poco densa
37.24686,-1.868238,4100,urjc,2020-21,4,1.3862943611198906,16996,Vera,Poco densa
37.24686,-1.868238,4100,urjc,2021-22,5,1.6094379124341003,17700,Vera,Poco densa
37.24686,-1.868238,4100,urjc,2022-23,2,0.6931471805599453,18224,Vera,Poco densa
37.24686,-1.868238,4100,uva,2018-19,1,0.0,15837,Vera,Poco densa
37.24686,-1.868238,4100,uva,2019-20,1,0.0,16452,Vera,Poco densa
37.24686,-1.868238,4100,uva,2020-21,1,0.0,16996,Vera,Poco densa
37.25134,-4.913494,41046,ucm,2017-18,1,0.0,3826,Gilena,Muy poco densa
37.25134,-4.913494,41046,urjc,2017-18,1,0.0,3826,Gilena,Muy poco densa
37.25134,-4.913494,41046,urjc,2018-19,1,0.0,3790,Gilena,Muy poco densa
37.25134,-4.913494,41046,urjc,2019-20,1,0.0,3727,Gilena,Muy poco densa
37.25134,-4.913494,41046,urjc,2020-21,1,0.0,3727,Gilena,Muy poco densa
37.25283,-4.991125,41001,uc3m,2017-18,43,3.7612001156935624,2047,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,uc3m,2018-19,38,3.6375861597263857,2026,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,uc3m,2019-20,36,3.58351893845611,2020,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,uc3m,2020-21,48,3.871201010907891,2035,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,uc3m,2021-22,56,4.02535169073515,2022,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,uc3m,2022-23,51,3.9318256327243257,2043,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,ucm,2018-19,1,0.0,2026,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,ucm,2019-20,1,0.0,2020,Aguadulce,Muy poco densa
37.25283,-4.991125,41001,ucm,2020-21,1,0.0,2035,Aguadulce,Muy poco densa
37.25432,-7.203348,21044,uam,2017-18,1,0.0,26931,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uam,2018-19,2,0.6931471805599453,27047,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uam,2019-20,3,1.0986122886681098,27431,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uam,2020-21,2,0.6931471805599453,27880,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uam,2021-22,4,1.3862943611198906,28293,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uam,2022-23,4,1.3862943611198906,28617,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uc3m,2020-21,1,0.0,27880,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uc3m,2021-22,4,1.3862943611198906,28293,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uc3m,2022-23,3,1.0986122886681098,28617,Lepe,Moderadamente densa
37.25432,-7.203348,21044,ucm,2017-18,6,1.791759469228055,26931,Lepe,Moderadamente densa
37.25432,-7.203348,21044,ucm,2018-19,5,1.6094379124341003,27047,Lepe,Moderadamente densa
37.25432,-7.203348,21044,ucm,2019-20,9,2.1972245773362196,27431,Lepe,Moderadamente densa
37.25432,-7.203348,21044,ucm,2020-21,9,2.1972245773362196,27880,Lepe,Moderadamente densa
37.25432,-7.203348,21044,ucm,2021-22,5,1.6094379124341003,28293,Lepe,Moderadamente densa
37.25432,-7.203348,21044,ucm,2022-23,7,1.9459101490553132,28617,Lepe,Moderadamente densa
37.25432,-7.203348,21044,urjc,2017-18,1,0.0,26931,Lepe,Moderadamente densa
37.25432,-7.203348,21044,urjc,2018-19,1,0.0,27047,Lepe,Moderadamente densa
37.25432,-7.203348,21044,urjc,2019-20,2,0.6931471805599453,27431,Lepe,Moderadamente densa
37.25432,-7.203348,21044,urjc,2020-21,3,1.0986122886681098,27880,Lepe,Moderadamente densa
37.25432,-7.203348,21044,urjc,2021-22,3,1.0986122886681098,28293,Lepe,Moderadamente densa
37.25432,-7.203348,21044,urjc,2022-23,3,1.0986122886681098,28617,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uva,2017-18,3,1.0986122886681098,26931,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uva,2018-19,3,1.0986122886681098,27047,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uva,2019-20,1,0.0,27431,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uva,2020-21,1,0.0,27880,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uva,2021-22,1,0.0,28293,Lepe,Moderadamente densa
37.25432,-7.203348,21044,uva,2022-23,1,0.0,28617,Lepe,Moderadamente densa
37.25698,-3.597678,18095,urjc,2022-23,1,0.0,2664,Güevéjar,Muy poco densa
37.2571,-6.949555,21041,uam,2017-18,8,2.0794415416798357,145115,Huelva,Densa
37.2571,-6.949555,21041,uam,2018-19,3,1.0986122886681098,144258,Huelva,Densa
37.2571,-6.949555,21041,uam,2019-20,6,1.791759469228055,143663,Huelva,Densa
37.2571,-6.949555,21041,uam,2020-21,8,2.0794415416798357,143837,Huelva,Densa
37.2571,-6.949555,21041,uam,2021-22,6,1.791759469228055,142538,Huelva,Densa
37.2571,-6.949555,21041,uam,2022-23,8,2.0794415416798357,141854,Huelva,Densa
37.2571,-6.949555,21041,uc3m,2017-18,22,3.091042453358316,145115,Huelva,Densa
37.2571,-6.949555,21041,uc3m,2018-19,19,2.9444389791664403,144258,Huelva,Densa
37.2571,-6.949555,21041,uc3m,2019-20,26,3.258096538021482,143663,Huelva,Densa
37.2571,-6.949555,21041,uc3m,2020-21,23,3.1354942159291497,143837,Huelva,Densa
37.2571,-6.949555,21041,uc3m,2021-22,28,3.332204510175204,142538,Huelva,Densa
37.2571,-6.949555,21041,uc3m,2022-23,30,3.4011973816621555,141854,Huelva,Densa
37.2571,-6.949555,21041,ucm,2017-18,54,3.9889840465642745,145115,Huelva,Densa
37.2571,-6.949555,21041,ucm,2018-19,59,4.07753744390572,144258,Huelva,Densa
37.2571,-6.949555,21041,ucm,2019-20,66,4.189654742026425,143663,Huelva,Densa
37.2571,-6.949555,21041,ucm,2020-21,62,4.127134385045092,143837,Huelva,Densa
37.2571,-6.949555,21041,ucm,2021-22,63,4.143134726391533,142538,Huelva,Densa
37.2571,-6.949555,21041,ucm,2022-23,60,4.0943445622221,141854,Huelva,Densa
37.2571,-6.949555,21041,urjc,2017-18,24,3.1780538303479458,145115,Huelva,Densa
37.2571,-6.949555,21041,urjc,2018-19,28,3.332204510175204,144258,Huelva,Densa
37.2571,-6.949555,21041,urjc,2019-20,32,3.4657359027997265,143663,Huelva,Densa
37.2571,-6.949555,21041,urjc,2020-21,26,3.258096538021482,143837,Huelva,Densa
37.2571,-6.949555,21041,urjc,2021-22,31,3.4339872044851463,142538,Huelva,Densa
37.2571,-6.949555,21041,urjc,2022-23,25,3.2188758248682006,141854,Huelva,Densa
37.2571,-6.949555,21041,uva,2017-18,7,1.9459101490553132,145115,Huelva,Densa
37.2571,-6.949555,21041,uva,2018-19,6,1.791759469228055,144258,Huelva,Densa
37.2571,-6.949555,21041,uva,2019-20,7,1.9459101490553132,143663,Huelva,Densa
37.2571,-6.949555,21041,uva,2020-21,6,1.791759469228055,143837,Huelva,Densa
37.2571,-6.949555,21041,uva,2021-22,5,1.6094379124341003,142538,Huelva,Densa
37.2571,-6.949555,21041,uva,2022-23,6,1.791759469228055,141854,Huelva,Densa
37.25726,-4.308423,14037,urjc,2017-18,1,0.0,4405,Iznájar,Muy poco densa
37.25726,-4.308423,14037,urjc,2018-19,1,0.0,4343,Iznájar,Muy poco densa
37.26254,-6.51724,21005,uam,2017-18,4,1.3862943611198906,23272,Almonte,Poco densa
37.26254,-6.51724,21005,uam,2018-19,4,1.3862943611198906,24013,Almonte,Poco densa
37.26254,-6.51724,21005,uam,2019-20,4,1.3862943611198906,24191,Almonte,Poco densa
37.26254,-6.51724,21005,uam,2020-21,3,1.0986122886681098,24507,Almonte,Poco densa
37.26254,-6.51724,21005,uam,2021-22,3,1.0986122886681098,24577,Almonte,Poco densa
37.26254,-6.51724,21005,uam,2022-23,3,1.0986122886681098,25448,Almonte,Moderadamente densa
37.26254,-6.51724,21005,ucm,2017-18,5,1.6094379124341003,23272,Almonte,Poco densa
37.26254,-6.51724,21005,ucm,2018-19,5,1.6094379124341003,24013,Almonte,Poco densa
37.26254,-6.51724,21005,ucm,2019-20,6,1.791759469228055,24191,Almonte,Poco densa
37.26254,-6.51724,21005,ucm,2020-21,4,1.3862943611198906,24507,Almonte,Poco densa
37.26254,-6.51724,21005,ucm,2021-22,4,1.3862943611198906,24577,Almonte,Poco densa
37.26254,-6.51724,21005,ucm,2022-23,4,1.3862943611198906,25448,Almonte,Moderadamente densa
37.26254,-6.51724,21005,urjc,2017-18,2,0.6931471805599453,23272,Almonte,Poco densa
37.26254,-6.51724,21005,urjc,2018-19,3,1.0986122886681098,24013,Almonte,Poco densa
37.26254,-6.51724,21005,urjc,2019-20,6,1.791759469228055,24191,Almonte,Poco densa
37.26254,-6.51724,21005,urjc,2020-21,3,1.0986122886681098,24507,Almonte,Poco densa
37.26254,-6.51724,21005,urjc,2021-22,2,0.6931471805599453,24577,Almonte,Poco densa
37.26254,-6.51724,21005,urjc,2022-23,2,0.6931471805599453,25448,Almonte,Moderadamente densa
37.2641,-5.542829,41011,uc3m,2017-18,3,1.0986122886681098,19532,Arahal,Poco densa
37.2641,-5.542829,41011,uc3m,2019-20,3,1.0986122886681098,19526,Arahal,Poco densa
37.2641,-5.542829,41011,uc3m,2020-21,3,1.0986122886681098,19533,Arahal,Poco densa
37.2641,-5.542829,41011,uc3m,2021-22,3,1.0986122886681098,19497,Arahal,Poco densa
37.2641,-5.542829,41011,ucm,2017-18,6,1.791759469228055,19532,Arahal,Poco densa
37.2641,-5.542829,41011,ucm,2018-19,6,1.791759469228055,19565,Arahal,Poco densa
37.2641,-5.542829,41011,ucm,2019-20,3,1.0986122886681098,19526,Arahal,Poco densa
37.2641,-5.542829,41011,ucm,2020-21,2,0.6931471805599453,19533,Arahal,Poco densa
37.2641,-5.542829,41011,ucm,2021-22,2,0.6931471805599453,19497,Arahal,Poco densa
37.2641,-5.542829,41011,ucm,2022-23,3,1.0986122886681098,19476,Arahal,Poco densa
37.2641,-5.542829,41011,urjc,2018-19,1,0.0,19565,Arahal,Poco densa
37.2641,-5.542829,41011,urjc,2019-20,2,0.6931471805599453,19526,Arahal,Poco densa
37.2641,-5.542829,41011,urjc,2020-21,2,0.6931471805599453,19533,Arahal,Poco densa
37.2641,-5.542829,41011,urjc,2021-22,1,0.0,19497,Arahal,Poco densa
37.2641,-5.542829,41011,urjc,2022-23,1,0.0,19476,Arahal,Poco densa
37.26469,-6.926992,21037,ucm,2017-18,1,0.0,521,"Granado, El",Muy poco densa
37.26469,-6.926992,21037,ucm,2018-19,1,0.0,519,"Granado, El",Muy poco densa
37.26469,-6.926992,21037,ucm,2019-20,1,0.0,516,"Granado, El",Muy poco densa
37.26469,-6.926992,21037,ucm,2020-21,1,0.0,532,"Granado, El",Muy poco densa
37.26469,-6.926992,21037,ucm,2021-22,1,0.0,517,"Granado, El",Muy poco densa
37.26469,-6.926992,21037,ucm,2022-23,1,0.0,507,"Granado, El",Muy poco densa
37.26748,-6.062557,41079,uc3m,2020-21,3,1.0986122886681098,11920,"Puebla del Río, La",Poco densa
37.26748,-6.062557,41079,uc3m,2021-22,3,1.0986122886681098,11873,"Puebla del Río, La",Poco densa
37.26748,-6.062557,41079,uc3m,2022-23,3,1.0986122886681098,11855,"Puebla del Río, La",Poco densa
37.26963,-4.414079,29049,ucm,2022-23,1,0.0,3632,Cuevas de San Marcos,Muy poco densa
37.26963,-4.414079,29049,urjc,2017-18,1,0.0,3722,Cuevas de San Marcos,Muy poco densa
37.26963,-4.414079,29049,urjc,2018-19,1,0.0,3671,Cuevas de San Marcos,Muy poco densa
37.26963,-4.414079,29049,urjc,2019-20,1,0.0,3648,Cuevas de San Marcos,Muy poco densa
37.27111,-7.021585,21002,uam,2017-18,8,2.0794415416798357,20836,Aljaraque,Poco densa
37.27111,-7.021585,21002,uam,2018-19,6,1.791759469228055,21054,Aljaraque,Poco densa
37.27111,-7.021585,21002,uam,2019-20,6,1.791759469228055,21260,Aljaraque,Poco densa
37.27111,-7.021585,21002,uam,2020-21,7,1.9459101490553132,21474,Aljaraque,Poco densa
37.27111,-7.021585,21002,uam,2021-22,6,1.791759469228055,21706,Aljaraque,Poco densa
37.27111,-7.021585,21002,uam,2022-23,3,1.0986122886681098,22078,Aljaraque,Poco densa
37.27111,-7.021585,21002,uc3m,2017-18,4,1.3862943611198906,20836,Aljaraque,Poco densa
37.27111,-7.021585,21002,uc3m,2018-19,9,2.1972245773362196,21054,Aljaraque,Poco densa
37.27111,-7.021585,21002,uc3m,2019-20,12,2.4849066497880004,21260,Aljaraque,Poco densa
37.27111,-7.021585,21002,uc3m,2020-21,15,2.70805020110221,21474,Aljaraque,Poco densa
37.27111,-7.021585,21002,uc3m,2021-22,18,2.8903717578961645,21706,Aljaraque,Poco densa
37.27111,-7.021585,21002,uc3m,2022-23,23,3.1354942159291497,22078,Aljaraque,Poco densa
37.27111,-7.021585,21002,ucm,2017-18,10,2.302585092994046,20836,Aljaraque,Poco densa
37.27111,-7.021585,21002,ucm,2018-19,7,1.9459101490553132,21054,Aljaraque,Poco densa
37.27111,-7.021585,21002,ucm,2019-20,7,1.9459101490553132,21260,Aljaraque,Poco densa
37.27111,-7.021585,21002,ucm,2020-21,8,2.0794415416798357,21474,Aljaraque,Poco densa
37.27111,-7.021585,21002,ucm,2021-22,7,1.9459101490553132,21706,Aljaraque,Poco densa
37.27111,-7.021585,21002,ucm,2022-23,2,0.6931471805599453,22078,Aljaraque,Poco densa
37.27111,-7.021585,21002,urjc,2017-18,8,2.0794415416798357,20836,Aljaraque,Poco densa
37.27111,-7.021585,21002,urjc,2018-19,9,2.1972245773362196,21054,Aljaraque,Poco densa
37.27111,-7.021585,21002,urjc,2019-20,14,2.6390573296152584,21260,Aljaraque,Poco densa
37.27111,-7.021585,21002,urjc,2020-21,8,2.0794415416798357,21474,Aljaraque,Poco densa
